file,line,class,confidence,token
frontend/src/features/contract-creation/services/contractHTMLService.ts,114,question-marks,0.65,"<p>?? ?? ? ??? ${data.contractDate} ??? ?? ??.</p>"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,128,question-marks,0.65,"partitionErrors.set(partition.id, `?? ?? (${formatDisplayNumber(partition.width)}cm) ?? ? ?? ??? (${formatDisplayNumber(bestSlice.width)}cm) ??`);"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,130,question-marks,0.65,"partitionErrors.set(partition.id, `?? ?? (${formatDisplayNumber(partition.length)}m) ?? ? ?? ??? (${formatDisplayNumber(bestSlice.remainingLength)}m) ??`);"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,132,question-marks,0.65,"partitionErrors.set(partition.id, `?? ?? ??? ? ??? ??? ?? ??`);"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,135,question-marks,0.65,"partitionErrors.set(partition.id, `?? ?? ??? ? ??? ??? ?? ??`);"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,174,question-marks,0.65,"return { isValid: false, error: '??? ?? ?? ??' };"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,180,question-marks,0.65,"error: `?? ?? (${formatDisplayNumber(partition.width)}cm) ?? ? ?? ??? (${formatDisplayNumber(availableWidth)}cm) ??`"
frontend/src/features/contract-creation/services/partitionPositioningService.ts,187,question-marks,0.65,"error: `?? ?? (${formatDisplayNumber(partition.length)}m) ?? ? ?? ??? (${formatDisplayNumber(availableLength)}m) ??`"
frontend/src/features/contract-creation/services/remainingStoneService.ts,71,question-marks,0.65,"const baseSeed = seed ?? Date.now();"
frontend/src/features/contract-creation/services/remainingStoneService.ts,97,question-marks,0.65,"const baseSeed = seed ?? Date.now();"
frontend/src/features/contract-creation/services/stairCalculationService.ts,343,question-marks,0.65,"layerPricePerSquareMeter: draft.layerPricePerSquareMeter ?? draft.pricePerSquareMeter ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,352,question-marks,0.65,"normalized.layerUseMandatory = normalized.layerUseMandatory ?? true;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,353,question-marks,0.65,"normalized.layerMandatoryPercentage = normalized.layerMandatoryPercentage ?? 20;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,431,question-marks,0.65,"const isMandatoryEnabled = draft.useMandatory ?? defaultMandatoryForPart;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,432,question-marks,0.65,"const mandatoryPercentageValue = draft.mandatoryPercentage ?? 20;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,451,question-marks,0.65,"(draft.stoneProduct as any)?.cuttingCostPerMeter ??"
frontend/src/features/contract-creation/services/stairCalculationService.ts,452,question-marks,0.65,"getCuttingTypePricePerMeter('LONG') ??"
frontend/src/features/contract-creation/services/stairCalculationService.ts,461,question-marks,0.65,"(draft.stoneProduct as any)?.crossCuttingCostPerMeter ??"
frontend/src/features/contract-creation/services/stairCalculationService.ts,462,question-marks,0.65,"getCuttingTypePricePerMeter('CROSS') ??"
frontend/src/features/contract-creation/services/stairCalculationService.ts,463,question-marks,0.65,"getCuttingTypePricePerMeter('LONG') ??"
frontend/src/features/contract-creation/services/stairCalculationService.ts,785,question-marks,0.65,"const itemMandatoryPercent = item.layerMandatoryPercentage ?? 0;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,786,question-marks,0.65,"const draftMandatoryPercent = draft.layerMandatoryPercentage ?? 0;"
frontend/src/features/contract-creation/services/stairCalculationService.ts,916,question-marks,0.65,"stoneName: `${layerStoneName} - ?? (${draft.numberOfLayersPerStair} ?? ?? ? ??)`,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,917,question-marks,0.65,"diameterOrWidth: draft.thicknessCm ?? stoneProduct.thicknessValue ?? 0,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,926,question-marks,0.65,"description: `?? ?? ${getPartDisplayLabel(parentPartType)} - ${draft.numberOfLayersPerStair} ?? ?? ? ??${layersFromRemainingStones > 0 ? ` (${layersFromRemainingStones} ? ?? ${laye"
frontend/src/features/contract-creation/services/stairCalculationService.ts,927,question-marks,0.65,"currency: '???',"
frontend/src/features/contract-creation/services/stairCalculationService.ts,938,question-marks,0.65,"? `?? ? ???: ${layersFromRemainingStones} ??? ?? ??: ${layersFromNewStones} ??`"
frontend/src/features/contract-creation/services/stairCalculationService.ts,949,question-marks,0.65,"standardLengthValue: draft.standardLengthValue ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,951,question-marks,0.65,"layerTypeId: draft.layerTypeId ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,952,question-marks,0.65,"layerTypeName: draft.layerTypeName ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,953,question-marks,0.65,"layerTypePrice: draft.layerTypePrice ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,958,question-marks,0.65,"layerStoneBasePricePerSquareMeter: layerUseDifferentStone ? (layerStoneBasePricePerSquareMeter ?? layerPricePerSquareMeter) : null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,959,question-marks,0.65,"layerUseMandatory: layerUseDifferentStone ? (layerUseMandatory ?? true) : undefined,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,960,question-marks,0.65,"layerMandatoryPercentage: layerUseDifferentStone ? (layerMandatoryPercentage ?? null) : undefined,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,990,question-marks,0.65,"basePricePerSquareMeter: layerStoneBasePricePerSquareMeter ?? layerPricePerSquareMeter,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,991,question-marks,0.65,"mandatoryPercentage: layerUseMandatory ? (layerMandatoryPercentage ?? 0) : 0"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1091,question-marks,0.65,"description: `?? ?? ${getPartDisplayLabel(parentPartType)} - ${draft.numberOfLayersPerStair} ?? ?? ? ?? (${updatedLayersFromRemaining} ? ?? ${updatedLayersFromNew} ? ?? ??)${draft."
frontend/src/features/contract-creation/services/stairCalculationService.ts,1093,question-marks,0.65,"? `?? ? ???: ${updatedLayersFromRemaining} ??? ?? ??: ${updatedLayersFromNew} ??`"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1095,question-marks,0.65,"layerTypeId: draft.layerTypeId ?? existing.layerTypeId ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1096,question-marks,0.65,"layerTypeName: draft.layerTypeName ?? existing.layerTypeName ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1097,question-marks,0.65,"layerTypePrice: draft.layerTypePrice ?? existing.layerTypePrice ?? null,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1099,question-marks,0.65,"layerUseDifferentStone: layerUseDifferentStone ?? existing.layerUseDifferentStone ?? false,"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1104,question-marks,0.65,"? (layerStoneBasePricePerSquareMeter ?? layerPricePerSquareMeter)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1107,question-marks,0.65,"? (layerUseMandatory ?? existing.layerUseMandatory ?? true)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1110,question-marks,0.65,"? (layerMandatoryPercentage ?? existing.layerMandatoryPercentage ?? null)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1136,question-marks,0.65,"layerAltStone: (layerUseDifferentStone ?? existing.layerUseDifferentStone)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1142,question-marks,0.65,"? (layerStoneBasePricePerSquareMeter ?? layerPricePerSquareMeter)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1145,question-marks,0.65,"? (layerUseMandatory ? (layerMandatoryPercentage ?? 0) : 0)"
frontend/src/features/contract-creation/services/stairCalculationService.ts,1146,question-marks,0.65,": (existing.layerUseMandatory ? (existing.layerMandatoryPercentage ?? 0) : 0)"
frontend/src/features/contract-creation/services/stairValidationService.ts,38,question-marks,0.65,"return `??? ?? ? ?? ${partLabel} ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,45,question-marks,0.65,"return `?? ??? ??? ? ${maxValue} ${unit === 'm' ? '??' : '???'} ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,52,question-marks,0.65,"return `??? ?? ? ?? ${partLabel} ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,55,question-marks,0.65,"return `?? ?? ??? ? ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,58,question-marks,0.65,"return `?? ?? ?? (${formatDisplayNumber(value)}cm) ??? ??? ? ?? ?? ?? (${formatDisplayNumber(originalWidthCm)}cm) ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,61,question-marks,0.65,"return `?? ?? ??? 1 ??? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,67,question-marks,0.65,"return `??? ??? ? ?? ${partLabel} ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,70,question-marks,0.65,"return `??? ?? ??? ? ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,73,question-marks,0.65,"return `??? ?? ? ?? ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,76,question-marks,0.65,"return `??? ??? ??? ? 10,000 ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,82,question-marks,0.65,"return `??? ?? ? ?? ?? ? ?? ${partLabel} ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,85,question-marks,0.65,"return `?? ? ?? ?? ?? ??? ? ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,88,question-marks,0.65,"return `?? ? ?? ?? ??? ??? ? 100,000,000 ??? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,94,question-marks,0.65,"return '??? ?? ? ?? ?? ?? ? ?? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,97,question-marks,0.65,"return '?? ? ?? ?? ?? ?? ??? ? ?? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,100,question-marks,0.65,"return '?? ? ?? ?? ?? ??? ??? ? 100,000,000 ??? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,106,question-marks,0.65,"return '??? ?? ?? ?? ? ?? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,109,question-marks,0.65,"return '?? ?? ??? ?? ? 0 ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,112,question-marks,0.65,"return '?? ?? ??? ??? ? 100 ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,118,question-marks,0.65,"return `??? ?? ?? ${partLabel} ? ?? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,121,question-marks,0.65,"return '?? ?? ??? ?? ? 0 ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,124,question-marks,0.65,"return '?? ?? ??? ??? ? 100 ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,131,question-marks,0.65,"const currentThickness = draft.thicknessCm ?? 0;"
frontend/src/features/contract-creation/services/stairValidationService.ts,133,question-marks,0.65,"return `?? ?? ? ?? ??? ??? ?? (${formatDisplayNumber(originalThicknessCm)}cm) ??? ??? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,155,question-marks,0.65,"errors.thickness = `??? ??? ??? ${partLabel} ? ??? ??`;"
frontend/src/features/contract-creation/services/stairValidationService.ts,160,question-marks,0.65,"const lengthError = validateDraftNumericFields(part, draft, 'length', draft.lengthValue ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,163,question-marks,0.65,"const widthError = validateDraftNumericFields(part, draft, 'width', draft.widthCm ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,166,question-marks,0.65,"const quantityError = validateDraftNumericFields(part, draft, 'quantity', draft.quantity ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,169,question-marks,0.65,"const priceError = validateDraftNumericFields(part, draft, 'pricePerSquareMeter', draft.pricePerSquareMeter ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,172,question-marks,0.65,"const thicknessError = validateDraftNumericFields(part, draft, 'thickness', draft.thicknessCm ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,176,question-marks,0.65,"const shouldValidateMandatory = draft.useMandatory ?? mandatoryDefault;"
frontend/src/features/contract-creation/services/stairValidationService.ts,178,question-marks,0.65,"const mandatoryError = validateDraftNumericFields(part, draft, 'mandatoryPercentage', draft.mandatoryPercentage ?? 20, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,185,question-marks,0.65,"errors.layerType = '??? ?? ?? ? ??? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,190,question-marks,0.65,"errors.layerStone = '??? ?? ?? ?? ?? ?? ? ??? ??';"
frontend/src/features/contract-creation/services/stairValidationService.ts,192,question-marks,0.65,"const layerPriceError = validateDraftNumericFields(part, draft, 'layerStonePrice', draft.layerPricePerSquareMeter ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stairValidationService.ts,197,question-marks,0.65,"const mandatoryError = validateDraftNumericFields(part, draft, 'layerMandatoryPercentage', draft.layerMandatoryPercentage ?? null, layerTypes);"
frontend/src/features/contract-creation/services/stoneCuttingService.ts,119,question-marks,0.65,"const effectiveLongitudinalMeters = longitudinalCutLengthMeters ?? (desiredLengthCm / 100);"
frontend/src/features/contract-creation/services/stoneCuttingService.ts,120,question-marks,0.65,"const effectiveCrossMeters = crossCutLengthMeters ?? (desiredWidthCm / 100);"
frontend/src/features/contract-creation/services/stoneCuttingService.ts,547,mojibake,0.95,"error: 'لطفاً حداقل ÛŒÚ© پارتیشن با ابعاد معتبر تعریف کنید',"
frontend/src/features/contract-creation/services/validationService.ts,13,question-marks,0.65,"errors.push('??? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,17,question-marks,0.65,"errors.push('??? ?? ??? ? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,21,question-marks,0.65,"errors.push('?? ? ?? ?? ?? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,26,question-marks,0.65,"errors.push('?? ?? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,29,question-marks,0.65,"errors.push('?? ?? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,49,question-marks,0.65,"errors.push('??? ??? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,53,question-marks,0.65,"errors.push('?? ?? ?? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,57,question-marks,0.65,"errors.push('??? ? ??? ?? ?? ??? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,70,question-marks,0.65,"errors.push(`??? ??? ?? ??? ${product.stoneName} ?? ? ??? ??? ??`);"
frontend/src/features/contract-creation/services/validationService.ts,92,question-marks,0.65,"errors.push('??? ? ?? ??? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,99,question-marks,0.65,"errors.push(`??? ??? ??? (${totalPaymentAmount}) ?? ??? ? ?? ? ?? (${totalContractAmount}) ??`);"
frontend/src/features/contract-creation/services/validationService.ts,106,question-marks,0.65,"errors.push('?? ??? ?? ??? ? ?? ??');"
frontend/src/features/contract-creation/services/validationService.ts,110,question-marks,0.65,"errors.push('??? ??? ?? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,115,question-marks,0.65,"errors.push('??? ? ?? ??? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,118,question-marks,0.65,"errors.push('?? ?? ? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,121,question-marks,0.65,"errors.push('??? ??? ? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,124,question-marks,0.65,"errors.push('??? ??? ? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,128,question-marks,0.65,"errors.push('?? ??? ?? ?? ??? ??');"
frontend/src/features/contract-creation/services/validationService.ts,151,question-marks,0.65,"errors.contractDate = '??? ?? ?? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,154,question-marks,0.65,"errors.contractNumber = '??? ?? ?? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,160,question-marks,0.65,"errors.customer = '??? ?? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,166,question-marks,0.65,"errors.project = '??? ?? ??? ? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,176,question-marks,0.65,"errors.products = '??? ? ??? ?? ? ?? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,190,question-marks,0.65,"errors.deliveries = '??? ? ??? ??? ?? ??? ??';"
frontend/src/features/contract-creation/services/validationService.ts,212,question-marks,0.65,"errors.deliveries = `?? ?? ?? ? ?? ?? ? ??? ??? ??? ??`;"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,77,question-marks,0.65,"expect(result[0].validationError).toContain('?? ??');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,78,question-marks,0.65,"expect(result[0].validationError).toContain('?? ?');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,90,question-marks,0.65,"expect(result[0].validationError).toContain('?? ??');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,91,question-marks,0.65,"expect(result[0].validationError).toContain('?? ?');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,214,question-marks,0.65,"expect(result.error).toBe('??? ?? ?? ??');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,228,question-marks,0.65,"expect(result.error).toContain('?? ??');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,229,question-marks,0.65,"expect(result.error).toContain('?? ? ?? ???');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,243,question-marks,0.65,"expect(result.error).toContain('?? ??');"
frontend/src/features/contract-creation/services/__tests__/partitionPositioningService.test.ts,244,question-marks,0.65,"expect(result.error).toContain('?? ? ?? ???');"
frontend/src/features/contract-creation/types/contract.types.ts,76,question-marks,0.65,"originalWidth: number; // ?? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,77,question-marks,0.65,"cutWidth: number; // ?? ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,78,question-marks,0.65,"remainingWidth: number; // ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,79,question-marks,0.65,"length: number; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,80,question-marks,0.65,"cuttingCost: number; // ??? ??"
frontend/src/features/contract-creation/types/contract.types.ts,81,question-marks,0.65,"cuttingCostPerMeter: number; // ??? ?? ? ?? ? ??"
frontend/src/features/contract-creation/types/contract.types.ts,87,question-marks,0.65,"width: number; // ?? ??? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,88,question-marks,0.65,"length: number; // ?? ??? (in meters)"
frontend/src/features/contract-creation/types/contract.types.ts,89,question-marks,0.65,"squareMeters: number; // ?? ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,90,question-marks,0.65,"isAvailable: boolean; // ?? ?? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,91,question-marks,0.65,"sourceCutId: string; // ??? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,92,question-marks,0.65,"position?: { // ??? ? ?? ?? (?? ??? ? canvas) - ?? ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,93,question-marks,0.65,"startWidth: number; // ?? ?? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,94,question-marks,0.65,"startLength: number; // ?? ?? (in meters)"
frontend/src/features/contract-creation/types/contract.types.ts,97,question-marks,0.65,"cuttingCost?: number; // ??? ?? ?? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,98,question-marks,0.65,"cuttingCostPerMeter?: number; // ??? ?? ? ?? ? ??"
frontend/src/features/contract-creation/types/contract.types.ts,99,question-marks,0.65,"cutType?: 'longitudinal' | 'cross' | null; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,100,question-marks,0.65,"quantity?: number; // ??? (?? ??? ??? ??)"
frontend/src/features/contract-creation/types/contract.types.ts,105,question-marks,0.65,"standardLengthCm: number; // ?? ??? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,106,question-marks,0.65,"standardWidthCm: number; // ?? ??? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,107,question-marks,0.65,"quantity: number; // ??? ?? ??? ???"
frontend/src/features/contract-creation/types/contract.types.ts,112,question-marks,0.65,"width: number; // ?? ?? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,113,question-marks,0.65,"length: number; // ?? ?? (in meters)"
frontend/src/features/contract-creation/types/contract.types.ts,115,question-marks,0.65,"squareMeters: number; // ?? ?? (??? ??)"
frontend/src/features/contract-creation/types/contract.types.ts,116,question-marks,0.65,"position?: { // ??? ? ?? ?? (?? ??? ? canvas)"
frontend/src/features/contract-creation/types/contract.types.ts,117,question-marks,0.65,"startWidth: number; // ?? ?? (in cm)"
frontend/src/features/contract-creation/types/contract.types.ts,118,question-marks,0.65,"startLength: number; // ?? ?? (in meters)"
frontend/src/features/contract-creation/types/contract.types.ts,120,question-marks,0.65,"validationError?: string; // ?? ??? ?? ?? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,129,question-marks,0.65,"pricePerMeter: number; // ??? ? ?? ??? (???)"
frontend/src/features/contract-creation/types/contract.types.ts,130,question-marks,0.65,"calculationBase: 'length' | 'squareMeters'; // ? ?? ?? ? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,147,question-marks,0.65,"meter: number; // ??? ?? ?? (?? ? ?? ??)"
frontend/src/features/contract-creation/types/contract.types.ts,148,question-marks,0.65,"cost: number; // ??? ??? ??"
frontend/src/features/contract-creation/types/contract.types.ts,149,question-marks,0.65,"calculationBase: 'length' | 'squareMeters'; // ??? ???"
frontend/src/features/contract-creation/types/contract.types.ts,174,question-marks,0.65,"partType: 'tread' | 'riser' | 'landing'; // ? ??, ?? ??, ???"
frontend/src/features/contract-creation/types/contract.types.ts,182,question-marks,0.65,"// For Tread (? ??):"
frontend/src/features/contract-creation/types/contract.types.ts,183,question-marks,0.65,"treadWidth?: number; // ?? ?? (width of staircase) - in cm or m"
frontend/src/features/contract-creation/types/contract.types.ts,184,question-marks,0.65,"treadDepth?: number; // ?? ?? (depth of step) - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,185,question-marks,0.65,"// For Riser (?? ??):"
frontend/src/features/contract-creation/types/contract.types.ts,186,question-marks,0.65,"riserHeight?: number; // ??? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,187,question-marks,0.65,"// For Landing (???):"
frontend/src/features/contract-creation/types/contract.types.ts,188,question-marks,0.65,"landingWidth?: number; // ?? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,189,question-marks,0.65,"landingDepth?: number; // ?? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,190,question-marks,0.65,"numberOfLandings?: number; // ??? ???"
frontend/src/features/contract-creation/types/contract.types.ts,193,question-marks,0.65,"quantity: number; // ???"
frontend/src/features/contract-creation/types/contract.types.ts,194,question-marks,0.65,"squareMeters: number; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,195,question-marks,0.65,"pricePerSquareMeter: number; // ? ? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,196,question-marks,0.65,"totalPrice: number; // ?? ?"
frontend/src/features/contract-creation/types/contract.types.ts,218,question-marks,0.65,"partType: 'tread' | 'riser' | 'landing'; // ? ??, ?? ??, ???"
frontend/src/features/contract-creation/types/contract.types.ts,226,question-marks,0.65,"// For Tread (? ??):"
frontend/src/features/contract-creation/types/contract.types.ts,227,question-marks,0.65,"treadWidth?: number; // ?? ?? (width of staircase) - in cm or m"
frontend/src/features/contract-creation/types/contract.types.ts,228,question-marks,0.65,"treadDepth?: number; // ?? ?? (depth of step) - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,229,question-marks,0.65,"// For Riser (?? ??):"
frontend/src/features/contract-creation/types/contract.types.ts,230,question-marks,0.65,"riserHeight?: number; // ??? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,231,question-marks,0.65,"// For Landing (???):"
frontend/src/features/contract-creation/types/contract.types.ts,232,question-marks,0.65,"landingWidth?: number; // ?? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,233,question-marks,0.65,"landingDepth?: number; // ?? ??? - in cm"
frontend/src/features/contract-creation/types/contract.types.ts,234,question-marks,0.65,"numberOfLandings?: number; // ??? ???"
frontend/src/features/contract-creation/types/contract.types.ts,237,question-marks,0.65,"quantity: number; // ???"
frontend/src/features/contract-creation/types/contract.types.ts,238,question-marks,0.65,"squareMeters: number; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,239,question-marks,0.65,"pricePerSquareMeter: number; // ? ? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,240,question-marks,0.65,"totalPrice: number; // ?? ?"
frontend/src/features/contract-creation/types/contract.types.ts,262,question-marks,0.65,"numberOfSteps: number; // ??? ??"
frontend/src/features/contract-creation/types/contract.types.ts,263,question-marks,0.65,"quantityType: 'steps' | 'staircases'; // ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,270,question-marks,0.65,"tread: StairPart;      // ? ??"
frontend/src/features/contract-creation/types/contract.types.ts,271,question-marks,0.65,"riser: StairPart;      // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,272,question-marks,0.65,"landing: StairPart;    // ???"
frontend/src/features/contract-creation/types/contract.types.ts,279,question-marks,0.65,"productType: 'longitudinal' | 'stair' | 'slab'; // ?? ???"
frontend/src/features/contract-creation/types/contract.types.ts,282,question-marks,0.65,"stairPartType?: 'tread' | 'riser' | 'landing'; // ?? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,284,question-marks,0.65,"stoneCode: string; // ? ??"
frontend/src/features/contract-creation/types/contract.types.ts,285,question-marks,0.65,"stoneName: string; // ?? ? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,286,question-marks,0.65,"diameterOrWidth: number; // ?? ? ?? (constant for ?? and ??)"
frontend/src/features/contract-creation/types/contract.types.ts,287,question-marks,0.65,"length: number; // ??"
frontend/src/features/contract-creation/types/contract.types.ts,288,question-marks,0.65,"width: number; // ??"
frontend/src/features/contract-creation/types/contract.types.ts,289,question-marks,0.65,"quantity: number; // ???"
frontend/src/features/contract-creation/types/contract.types.ts,290,question-marks,0.65,"squareMeters: number; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,291,question-marks,0.65,"pricePerSquareMeter: number; // ? ? ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,292,question-marks,0.65,"unitPrice?: number; // ?? ?? (used in some calculations)"
frontend/src/features/contract-creation/types/contract.types.ts,293,question-marks,0.65,"totalPrice: number; // ?? ?"
frontend/src/features/contract-creation/types/contract.types.ts,294,question-marks,0.65,"description: string; // ??"
frontend/src/features/contract-creation/types/contract.types.ts,297,question-marks,0.65,"lengthUnit: 'cm' | 'm'; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,298,question-marks,0.65,"widthUnit: 'cm' | 'm'; // ?? ??"
frontend/src/features/contract-creation/types/contract.types.ts,313,question-marks,0.65,"isMandatory: boolean; // ??"
frontend/src/features/contract-creation/types/contract.types.ts,314,question-marks,0.65,"mandatoryPercentage: number; // ?? ?? (default 20%)"
frontend/src/features/contract-creation/types/contract.types.ts,315,question-marks,0.65,"originalTotalPrice: number; // ?? ?? ?? ? ??"
frontend/src/features/contract-creation/types/contract.types.ts,317,question-marks,0.65,"isCut: boolean; // ?? ?? ?? ??? ??"
frontend/src/features/contract-creation/types/contract.types.ts,318,question-marks,0.65,"cutType: 'longitudinal' | 'cross' | null; // ?? ??"
